id,tanggal,platform,link url,teks,label,unnamed: 6,label.1,ciri-ciri kalimat,contoh,panjang_teks,jumlah_kata,teks_clean
166,23/10/2024,X / Twitter,https://x.com/ferrykoto/status/1848930696318103669,"Kebetulan sy yg menggerakan warga di Jatim menolak penerapan PPDB Zonasi SLTA tahun 2019."" Sy tidak menolak PPDB Zonasi sbg kebijakan yg memang dasar dan tujuannya baik. Sy menolak karena ketidak siapan implementasi dan inkonsistensi dlm penerapannya. Bersekolah itu yg benar, ya dekat rumah. Bukan cari ke sekolah ke lokasi2 jauh. Kenapa cari sekolah jauh dr rumah? ""Sebagian karena persepsi kualitas sekolah. Padahal faktanya bukan sekolahnya yg betul2 berkualitas, tapi siswa yg diterimanya memang yg pinter2. Dan pinternya siswa2 itu bukan karena sekolah, tapi karena les2an. Ini menimbulkan ketidakadilan bagi siswa yg tak mampu les2an. Lebih jauh, tak adil bagi siswa yg rumahnya dekat sekolah, terlempar jauh karena nilai nya tak memenuhi standar masuk."" ---- PPDB Zonasi itu sudah kebijakan yg paling ideal. Namun, cilakanya implementasinya buruk. Pertama, Pemda tak menjalankan perannya dalam memeratakan sekolah. Baik jumlah maupun sebaran. Belum lagi kualitas (kelengkapan sarpras, akses, fasilitas dll). Kedua, Pempus tidak memikirkan bahwa ada anak2 dg kemampuan khusus yg perlu difasilitasi. Dimana kalau PPDB Zonasi diterapkan, maka Pempus harus juga membuat sekolah khusus untuk menampung anak2 dgn intelektual atau IQ atau kemampuan belajar jauh diatas rata2. ""Demikian.",Positif,,,,,1287,186,betul gera warga jatim tolak terap ppdb zonasi slta tahun tolak ppdb zonasi sbg bijak dasar tuju baik tolak tidak siap implementasi inkonsistensi dlm terap sekolah benar dekat rumah cari sekolah lokasi jauh cari sekolah jauh rumah bagi persepsi kualitas sekolah padahal fakta sekolah betul kualitas siswa terima pinter pinternya siswa sekolah les timbul ketidakadilan siswa tak mampu les jauh tak adil siswa rumah dekat sekolah lempar jauh karena nilai tak penuh standar masuk ppdb zonasi bijak paling ideal cilakanya implementasi buruk pertama pemda tak jalan peran perata sekolah baik jumlah maupun sebar lagi kualitas lengkap sarpras akses fasilitas dua pempus pikir anak mampu khusus perlu fasilitas ppdb zonasi terap pempus buat sekolah khusus tampung anak intelektual mampu ajar jauh atas rata
167,23/10/2024,X / Twitter,https://x.com/humblenumber/status/1848892337780666611,"Kurang setuju."" Hemat saya, dalam konteks zonasi: SD ga masalah diterapkan, namun SMP ke atas harus berdasarkan meritokrasi. Kenapa? Karena fitrah manusia dan makhluk Allah. Meritocracy shares a fundamental principle with the idea of “survival of the fittest”: they both emphasize competition and reward those who perform better, I.e “survives”. Punya cita2 diterima di sekolah yang baik, harus tekun belajar. Punya keinginan diterima di tempat kerja yang baik, harus berusaha bekerja yang baik. Ingin punya usaha yang sukses, ikhtiar dengan berkompetisi sehingga lebih unggul dari saingan. Competition drives progress, and those who fail to meet the criteria fall behind. That’s the reality we live in. ""Di Indonesia khususnya, saya bisa berempati dengan rasa ketidakadilan dan ketimpangan sosial yang ada. Jawaban dari masalah tersebut bukan dengan implementasi zonasi, karena akan tidak adil bagi siswa berbakat yang tidak tinggal dekat sekolah yang diinginkan. Sehingga justru menambah ketidakadilan, karena dalam hal pendidikan yang ditekankan adalah kompetensi.",Positif,,,,,1067,153,kurang tuju hemat konteks zonasi masalah terap smp atas dasar meritokrasi fitrah manusia makhluk allah meritocracy shares fundamental principle with the idea survival the fittest they both emphasize competition and reward those who perform better survives punya cita terima sekolah baik tekun ajar punya ingin terima tempat kerja baik usaha kerja baik punya usaha sukses ikhtiar kompetisi unggul saing competition drives progress and those who fail meet the criteria fall behind thats the reality live indonesia khusus empat rasa ketidakadilan timpang sosial jawab masalah sebut implementasi zonasi adil siswa bakat tinggal dekat sekolah ingin justru tambah ketidakadilan karena hal didik tekan kompetensi
168,22/10/2024,X / Twitter,https://x.com/lynxluna/status/1848612489485029828,"Hal-hal seperti Zonasi dengan keadaan SMA yg rata2 di dalam kota justru tidak adil. Orang yang rumahnya jauh dr situ, tidak mampu, jadi TIDAK ADA KESEMPATAN untuk masuk ke sekolah tersebut."" Rumah, tempat tinggal, itu berhubungan ama strata ekonomi juga. Ini lebih susah “diubah” ketimbang belajar keras untuk dapat lulus tes dengan baik. ""Kalo pembatasannya berdasarkan jarak rumah itu namanya nge-nerf pemenang biar tetap kalah bukan nge-buff yg kalah biar menang juga.",Negatif,,,,,471,72,hal zonasi ada sma rata kota justru adil orang rumah jauh situ mampu sempat masuk sekolah sebut rumah tempat tinggal hubung ama strata ekonomi susah ubah ketimbang ajar keras lulus tes baik batas dasar jarak rumah nama nge nerf menang biar tetap kalah nge buff kalah biar menang
169,21/10/2024,X / Twitter,https://x.com/FathuraW/status/1848167281018425465,"Kalau tidak bisa adil, kembalikan merit-based system. Supaya kejadian seperti di angkatan adik saya dulu tidak terulang:"" 1. Sekolah di smpn 2. kebijakan zonasi diterapkan 3. ppdb sma tidak dapat kursi karena umur kurang/kejauhan 4. tidak bisa bayar sma swasta yg setara negeri (rata-rata spp 1jt/bulan). Akhirnya ambil swasta jelek. 5. Terjebak di lingkungan jelek 6. Undangan PTN susah karena akreditasi sekolahnya jelek ""Yang pada saat di SMP punya potensial, bisa redup hanya karena kurang umur.",Negatif,,,,,499,76,adil kembali rit based system jadi angkat adik dulu ulang sekolah smpn bijak zonasi terap ppdb sma kursi umur kurang jauh bayar sma swasta tara negeri rata rata spp bulan akhir ambil swasta jelek jebak lingkung jelek undang ptn susah akreditasi sekolah jelek smp punya potensial redup karena kurang umur
170,02/06/2024,X / Twitter,https://x.com/azuozao/status/1797241507147387200,"@mhuseinali @rfqsyw zonasi bagus,"" dgn catatan: -kurikulum pendidikan nasional bersaing dgn standar pendidikan internasional, -fasil, infra, &amp; kualitas pendidikan wajib belajar dan sdm guru bagus yg merata,; "" -sistem pendidikan tinggi aka ptn yang adil dan tidak memihak (❌️ kuota sma unggulan)",Positif,,,,,299,42,zonasi bagus catat kurikulum didik nasional saing standar didik internasional fasil infra kualitas didik wajib ajar sdm guru bagus rata sistem didik tinggi aka ptn adil pihak kuota sma unggul
171,29/04/2024,X / Twitter,https://x.com/RidhaIntifadha/status/1784890575134617742,"Salah satu analisis saya kenapa biaya kuliah makin tak terjangkau tuh gini…"" 1. Menjadi mahasiswa baru itu karena lulus tes akademis, bukan pengaruh zonasi apalagi kemampuan finansial/ekonomi. 2. Kampus sudah menetapkan pendapatan dari mahasiswa dan pemerintah sudah menetapkan anggaran untuk biaya operasional pendidikan tinggi 3. Ada gap/selisih antara akumulasi kemampuan biaya kuliah dan target pendapatan tadi. Siapapun tidak bisa menjamin semua mahasiswa baru itu dari kalangan menengah atas. Target penerimaan bisa jadi tidak tercapai. 4. Kampus akhirnya menaikkan batas atas UKT, bikin mekanisme cicilan, bikin banyak jalur masuk mandiri, buka kelas selain reguler. 5. Pemerintah memberikan bantuan tambahan lewat beasiswa, yang seharusnya bisa diperluas dengan subsidi untuk UKT yg dirasa tidak adil. ""6. Di sisi lain, mahasiswa yang ingin memperbarui alias menurunkan besaran UKT-nya tuh makin sulit. Masa penerimaan semester depan makin berkurang? Yang benar aja, rugi dong!",Negatif,,,,,985,138,salah satu analisis biaya kuliah makin tak jangkau tuh jadi mahasiswa baru lulus tes akademis pengaruh zonasi mampu finansial ekonomi kampus tetap dapat mahasiswa perintah tetap anggar biaya operasional didik tinggi gap selisih akumulasi mampu biaya kuliah target dapat tadi siapa jamin semua mahasiswa baru kalang tengah atas target terima capai kampus akhir naik batas atas ukt bikin mekanisme cicil bikin banyak jalur masuk mandiri buka kelas reguler perintah beri bantu tambah lewat beasiswa luas subsidi ukt rasa adil sisi mahasiswa baru alias turun besar ukt tuh makin sulit masa terima semester depan makin kurang benar rugi
172,10/01/2024,X / Twitter,https://x.com/fahmifan_id/status/1745036756532203735,"@abigailimuriaa Hmm, kurang banyak pilihan terkait PPDB Zonasi. "" ""Sbnrnya setuju pemerataan dgn tidak ada sekolah favorit dan tidak, cuma ini penilaian zonasinya yg ngaco, masa saingan sama orang yg rumah nempel tembok sekolah. Makin ga adil dong, belum jumlah sekolah negeri itu belum merata",Positif,,,,,293,45,hmm kurang banyak pilih kait ppdb zonasi sbnrnya tuju perata sekolah favorit cuma nilai zonasi ngaco masa saing sama orang rumah nempel tembok sekolah makin adil jumlah sekolah negeri rata
173,"Fri Aug 04 02:20:15 +0000 2023"";",X / Twitter,https://x.com/FPD_DPR/status/1687287301498699777,"Sistem zonasi penerimaan peserta didik baru rawan kecurangan &amp"";"" tidak adil, Fraksi ⁦@PDemokrat⁩ usulkan gunakan kembali siatem NEM. https://t.co/UYoX3RqLVH",Negatif,,,,,160,19,sistem zonasi terima serta didik baru rawan curang adil fraksi usul guna siatem nem
174,02/08/2023,X / Twitter,https://x.com/Ronggo_Lawe77/status/1686680682209374208,"Sistem zonasi penerimaan peserta didik baru rawan kecurangan dan tidak adil"" Demokrat usulkan gunakan kembali sistem nem Dede Yusuf M. Effendi Wakil ketua komisi X DPR RI Fraksi Partai Demokrat ""#DemokratS14P https://t.co/XBEueefTCq",Negatif,,,,,232,32,sistem zonasi terima serta didik baru rawan curang adil demokrat usul guna sistem nem dede yusuf effendi wakil ketua komisi dpr fraksi partai demokrat
175,31/07/2023,X / Twitter,https://x.com/PDemokrat/status/1685897210180026368,"Sistem Zonasi Penerimaan Peserta Didik Baru Rawan Kecurangan & Tidak Adil, Demokrat Usulkan Gunakan Kembali Sistem NEM"" ""Kalau setiap permasalahan ini selalu terjadi, perlu ada perbaikan. Kita minta segera membuat sistem baru yang lebih mengedepankan azas dan hak ke testing (ujian), misalnya bisa kembali kepada sistem NEM (Nilai Evaluasi Belajar Tahap Akhir Murni)."" Dede Yusuf M. Effendi Wakil Ketua Komisi X DPR RI Fraksi Partai Demokrat ""#DemokratS14P",Negatif,,,,,456,67,sistem zonasi terima serta didik baru rawan curang adil demokrat usul guna sistem nem masalah selalu jadi perlu baik minta segera buat sistem baru depan azas hak testing uji misal kepada sistem nem nilai evaluasi ajar tahap akhir murni dede yusuf effendi wakil ketua komisi dpr fraksi partai demokrat
176,24/07/2023,X / Twitter,https://x.com/hariankompas/status/1683326818030419968,"Keberatan terhadap sistem zonasi lebih kepada kebijakan yang tidak adil. Pemerintah terlalu banyak memberikan perhatian ke sekolah-sekolah favorit, tetapi kurang peduli kepada sekolah negeri reguler dan swasta pinggiran. #Opini #AdadiKompas "" ""https://t.co/z2pjbMt1sj",Negatif,,,,,267,32,berat sistem zonasi bijak adil perintah terlalu banyak beri perhati sekolah sekolah favorit kurang peduli sekolah negeri reguler swasta pinggir
177,16/07/2023,X / Twitter,https://x.com/ali_binhusein/status/1680373970665881600,"@bung_madin Jalur Zonasi tidak adil bagi daerah yg minim sekolah negeri-nya. Seperti daerah saya Desa Mranggen Kab. Demak Jawa Tengah, dimana hanya terdapat 2 SMA negeri, 3 SMP negeri, selebihnya ada di Kota Demak alun2 yang jauh jaraknya...",Negatif,,,,,241,38,jalur zonasi adil daerah minim sekolah negeri daerah desa mranggen kab demak jawa tengah hanya dapat sma negeri smp negeri lebih kota demak alun jauh jarak
178,15/07/2023,X / Twitter,https://x.com/ZYakoet/status/1680063337571430401,"@NarasiNewsroom zonasi dg jarak terdekat dr sekolah ini sunggu tidak adil, dalam satu kecamatan paling ada 1-2 SMAN, semua membayar pajak yg sama, terus yg bisa masuk SMAN salah satu parameternya terdekat sekolah! apkh saat pemilihan lokasi semua org sekecamatan ada dimintai persetujuan?",Positif,,,,,288,43,zonasi jarak dekat sekolah sunggu adil satu camat paling sman semua bayar pajak sama terus masuk sman salah satu parameter dekat sekolah apkh pilih lokasi semua org camat minta tuju
179,27/08/2022,X / Twitter,https://x.com/lxchen131/status/1563442520700252160,"@blantik_pedhet1 System zonasi sebenarnya bagus, lbh adil. Agar tdk terjadi yg tidak mampu malah harus masuk sekolah yg jauh krn sekolah yg dekat dah di cap favorit. Tp ya, pelaksanaan ga seindah harapan. Permainan tetap terjadi, aplgi dg otonomi daerah, kementrian jd spt tdk berdaya mengontrol.",Positif,,,,,296,46,system zonasi benar bagus lbh adil jadi mampu malah masuk sekolah jauh krn sekolah dekat cap favorit laksana indah harap main tetap jadi aplgi otonomi daerah tri spt daya kontrol
180,04/07/2022,X / Twitter,https://x.com/Ijalllms_/status/1543815250822123525,@schfess Semua jadi tidak adil ketika zonasi menyerang..mana ada yang pada curang pula hiks,Negatif,,,,,91,14,semua adil zonasi serang mana curang hiks
181,02/07/2022,X / Twitter,https://x.com/rendi078/status/1543100724271521792,@zhyill @convomfs Zonasi itu tidak adil knp? Karena menghilangkan minat belajar. Ibaratnya ngapain belajar susah2 toh juga nanti yg diliat jaraknya bukan nilainya. Mau fair dan merata? Harusnya mw siswa pinter ato tidak harus daftar di sekolah yg terdekat.,Positif,,,,,256,39,zonasi adil knp hilang minat ajar ibarat ngapain ajar susah nanti liat jarak nilai mau fair rata harus siswa pinter ato daftar sekolah dekat
182,30/06/2022,X / Twitter,https://x.com/RamdaniGuruh/status/1542527627030052865,"EVALUASI KEBIJAKAN ZONASI"" ""Pak Presiden Joko Widodo dan pak menteri Nadiem Makarim, tolong dicermati dan dievaluasi lagi carut-marut kebijakan penerimaan sekolah sistim zonasi. Karena sungguh tidak adil rasanya",Negatif,,,,,211,28,evaluasi bijak zonasi pak presiden joko widodo pak menteri nadiem makarim cermat evaluasi carut marut bijak terima sekolah sistim zonasi sungguh adil rasa
183,29/06/2022,X / Twitter,https://x.com/tanyarlfes/status/1542115977852522497,💚 wdyt about ppdb sekarang yg pake zonasi sama umur? Dan menurut kalian itu adil atau tidak?,Positif,,,,,92,17,wdyt about ppdb sekarang pake zonasi sama umur kalian adil
184,29/06/2022,X / Twitter,https://x.com/arga_wisastra/status/1542098464078630917,"@PPDBDKI1 Jalur Zonasi ini menurut saya tidak adil siswa bersaing dengan 2 katagori usia dan zona terdekat, usia diatas 15th 10bln kalah dgn 15th 4 bl dgn katagori terdekat dan usia di atas 16 s/d 18 th bisa lolos walau jauh dari zonasi sekolah, harusnya jgn zonasi tapi USIA ribet th ini",Negatif,,,,,288,52,jalur zonasi adil siswa saing katagori usia zona dekat usia atas bln kalah katagori dekat usia atas lolos jauh zonasi sekolah harus jgn zonasi usia ribet
185,27/06/2022,X / Twitter,https://x.com/bl1nt/status/1541289626622578688,"@PPDBDKI1 Apa tidak ada kebijakan dari Gubernur untuk merubah sistem zonasi, terutama masalah penentuan sekolah perioritas. Jangan semua pilihan adalah perioriras ketiga. Jika demikian penentuannya, menjadi tidak adil bagi calon peserta didik yang di kelurahannya tidak ada sekolah.",Negatif,,,,,282,38,apa bijak gubernur rubah sistem zonasi utama masalah tentu sekolah perioritas jangan semua pilih perioriras tiga demikian tentu jadi adil calon serta didik lurah sekolah
186,27/06/2022,X / Twitter,https://x.com/esar12/status/1541270869489721344,"@PPDBDKI1 @ppdbdki sk gub zonasi sma tidak adil, saya tinggal dg ktp berjarak 500 m dr sma terdekat, tp dimanapun saya daftar tempat tinggal saya zona 3...",Positif,,,,,155,27,gub zonasi sma adil tinggal ktp jarak sma dekat mana daftar tempat tinggal zona
187,23/05/2022,X / Twitter,https://x.com/anggiedwidowati/status/1528850738503643136,"Percuma bang, aku mention mbak @puanmaharani_ri soal ppdb zonasi kagak ada tanggapan. Padahal jelas itu merugikan sebagian besar masyarakat karena kebijakan pendidikan yg tidak adil.",Negatif,,,,,182,25,percuma bang aku mention mbak soal ppdb zonasi kagak tanggap padahal jelas rugi bagi besar masyarakat bijak didik adil
188,18/05/2022,X / Twitter,https://x.com/anggiedwidowati/status/1526869980578725888,"@jokowi "" @Kemdikbud_RI Mohon dengan sangat agar PPDB zonasi ini dihentikan. Ini tidak adil bagi mereka yg berada di wilayah blank alias tidak ada sekolah negeri terdekat. ❌STOP❌ ""Jangan membuat kebijakan yg hanya menyakiti rakyat.",Positif,,,,,231,35,mohon sangat ppdb zonasi henti adil ada wilayah blank alias sekolah negeri dekat stop jangan buat bijak sakit rakyat
189,15/05/2022,X / Twitter,https://x.com/anggiedwidowati/status/1525823001396416513,"@Kemdikbud_RI "" @jokowi ""Mohon dihapus kebijakan PPDB zonasi, karena kebijakan ini tidak adil, terutama bagi mereka yg berada di wilayah blank (tidak ada sekolah negeri) di sekitar rumahnya.",Negatif,,,,,190,28,mohon hapus bijak ppdb zonasi bijak adil utama ada wilayah blank sekolah negeri rumah
190,04/12/2021,X / Twitter,https://x.com/froggoww/status/1467096962818142208,"@ambisforfk @jaehyun_ui @sbmptnfess Poinnya bukan ke ada seleksi atau tidak. Tapi LTMPT yang ngeduluin suatu institusi daripada ke publik, yang jatohnya tidak adil. Bertolak belakang dengan zonasi yang tujuannya untuk pemerataan pendidikan",Positif,,,,,239,32,poin seleksi ltmpt ngeduluin suatu institusi publik jatohnya adil tolak belakang zonasi tuju perata didik
191,28/10/2021,X / Twitter,https://x.com/nasoed/status/1453854160487477249,"@arfibambani Maaf Mas, berbicara mengenai Zonasi, Pemerintah masih belum adil dengan sarananya. Masih banyak daerah dgn kepadatan penduduk tinggi tapi sarana sekolah nya tidak mencukupi. Daerah gue misalnya, menurut gue sih, anak2 gue jadi korban zonasi yg menyebalkan ini.",Positif,,,,,273,39,maaf mas bicara kena zonasi perintah belum adil sarana banyak daerah padat duduk tinggi sarana sekolah cukup daerah gue misal gue anak gue korban zonasi sebal
192,24/09/2021,X / Twitter,https://x.com/eevalerine/status/1441422456896380933,@bertanyarl Sistem zonasi + umur yang paling tua yang di duluin adalah sistem yang paling ngga adil menurut gw. Because liat deh buat anak2 yang udah sekolah dan umurnya pas atau agak kurang dari standar umur mulai sekolah dan mereka pintar dan rajin dalam akademik walaupun tidak ikut lomba,Positif,,,,,291,49,sistem zonasi umur paling tua duluin sistem paling adil because liat buat anak sekolah umur pas kurang standar umur mulai sekolah pintar rajin akademik walaupun ikut lomba
193,28/06/2021,X / Twitter,https://x.com/ahmadalfathani/status/1409468624528580612,"@af1_ @aniesbaswedan Memang sudah paling adil itu seleksi via UN.. karena sekolah di jakarta apalagi indonesia itu tidak merata 🙂"" ""Pemerataan dlu baru zonasi.. jangan terbalik.. anak2 umur tua karena tidak belajar bisa unggul drpd umur muda berprestasi",Positif,,,,,253,38,paling adil seleksi sekolah jakarta indonesia rata perata dlu baru zonasi jangan balik anak umur tua ajar unggul drpd umur muda prestasi
194,02/06/2021,X / Twitter,https://x.com/kumparan/status/1400014345245917190,"Adanya jalur zonasi dirasa tidak adil oleh banyak pihak mengingat jumlah SMP di zonanya masing-masing, tidak sama dengan ketersedian jumlah SMA/SMK. #publisherstory https://t.co/bGnsAJE2Cs",Negatif,,,,,188,23,ada jalur zonasi rasa adil banyak pihak ingat jumlah smp zona masing masing sama dian jumlah sma smk
